中磊            ,	5388
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,4107920,3531801,576119,496142,79977,61176,118222,0.60,1990525
2013 Q2,5093177,4290778,802399,557040,245359,90401,276278,1.39,1993428
2013 Q3,5073154,4242551,830603,554488,276115,2277,228202,1.15,2049440
2013 Q4,19076628,16006588,3070040,2197849,872191,151530,844927,4.19,2110586
2014 Q1,4670763,3880357,790406,557386,233020,-11790,183791,0.84,2256654
2014 Q2,6020927,5032296,988631,662412,326219,1378,271657,1.22,2259931
2014 Q3,6147207,5222406,924801,610687,314114,-24625,239226,1.07,2278718
2014 Q4,23192689,19537702,3654987,2474570,1180417,8521,949059,4.21,2299623
2015 Q1,6347384,5483448,863936,677020,186916,14584,166699,0.73,2309987
2015 Q2,8561902,7429433,1132469,763820,368649,35087,328224,1.43,2311222
2015 Q3,10415166,8861972,1553194,928564,624630,-87963,439897,1.89,2409378
2015 Q4,35011966,30027997,4983969,3319263,1664706,-81391,1297000,5.57,2413636
2016 Q1,8809588,7572967,1236621,888131,348490,2392,287269,1.17,2429137
2016 Q2,9267943,7986052,1281891,854293,427598,-7210,344228,1.43,2429198
2016 Q3,9485003,8035173,1449830,929316,520514,2529,416305,1.72,2429198
2016 Q4,36701734,31333006,5368728,3597818,1770910,31873,1455295,6.02,2429198
2017 Q1,8328114,7239183,1088931,820249,268682,14724,229676,0.94,2429198
