事欣科          ,	4916
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,379815,302746,77069,26739,50330,9057,53441,0.89,251475
2013 Q2,799062,645955,153107,63239,89868,10151,88718,1.47,603540
2013 Q3,487651,397884,89767,30756,59011,-5645,43648,0.72,603540
2013 Q4,1727621,1415097,312524,140946,171578,6940,153446,2.51,678990
2014 Q1,398234,340205,58029,36440,21589,8294,22392,0.33,678990
2014 Q2,396856,338319,58537,34660,23877,-8470,8542,0.13,678990
2014 Q3,273734,268162,5572,29479,-23907,5347,-17955,-0.26,678990
2014 Q4,1415828,1261831,153997,151792,2205,15979,11032,0.16,678990
2015 Q1,377455,345682,31773,39798,-8025,-220,-8551,-0.13,678990
2015 Q2,323131,269417,53714,70247,-16533,-6745,-19006,-0.28,678990
2015 Q3,363302,305356,57946,44738,13208,14624,19298,0.28,678990
2015 Q4,1457914,1262606,195308,207209,-11901,-3327,-26605,-0.39,678990
2016 Q1,375847,306099,69748,49602,20146,4848,22636,0.33,678990
2016 Q2,705489,568994,136495,93222,43273,1847,42174,0.55,678990
2016 Q3,682396,521774,160622,83418,77204,-15000,54295,0.81,694065
2016 Q4,2345408,1872001,473407,319690,153717,2231,141866,2.01,708990
2017 Q1,680471,550107,130364,97380,32984,-23452,5897,0.08,718567
2017 Q2,1024885,826253,198632,156092,42540,46491,67115,0.58,788301
