味王            ,	1203
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,1643325,1305256,338069,205433,132636,8902,120200,0.35,2400000
2013 Q2,1426197,1126751,299446,217052,82394,36895,92377,0.33,2400000
2013 Q3,1592991,1226871,366120,216543,149577,4729,122811,0.41,2400000
2013 Q4,5996151,4688234,1307917,862121,445796,84900,363223,1.11,2400000
2014 Q1,1498954,1119594,379360,202169,177191,-956,127870,0.36,2400000
2014 Q2,1577945,1201783,376162,229308,146854,-5957,90980,0.29,2400000
2014 Q3,1437274,1117555,319719,243967,75752,4526,48462,0.17,2400000
2014 Q4,6296547,4869090,1427457,922748,504709,28524,361118,1.12,2400000
2015 Q1,1654449,1253800,400649,215972,184677,72209,203231,0.50,2400000
2015 Q2,1650888,1265316,385572,217078,168494,-11425,113211,0.36,2400000
2015 Q3,1801487,1368706,432781,250367,182414,23322,155462,0.47,2400000
2015 Q4,6632768,5002047,1630721,911475,719246,-113331,459738,1.12,2400000
2016 Q1,1547878,1191232,356646,210818,145828,-4175,122961,0.37,2400000
2016 Q2,1563041,1133917,429124,283135,145989,27602,131753,0.42,2400000
2016 Q3,1641204,1176633,464571,242584,221987,10130,168902,0.47,2400000
2016 Q4,6346767,4615049,1731718,981637,750081,70882,630234,1.78,2400000
2017 Q1,1544107,1065648,478459,220915,257544,-26610,164142,0.37,2400000
2017 Q2,1531926,1054072,477854,262466,215388,26754,175250,0.48,2400000
2017 Q3,1557484,1014154,543330,242025,301305,17377,238210,0.64,2400000
