新美齊          ,	2442
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,160379,123624,36755,41111,-4356,40038,30653,0.18,1634000
2013 Q2,192402,151709,40693,41727,-1034,33189,26177,0.16,1715155
2013 Q3,207292,157440,49852,40882,8970,11308,24433,0.14,1723280
2013 Q4,794394,609169,185225,183950,1275,127560,112399,0.64,1724915
2014 Q1,208177,161048,47129,51093,-3964,34211,26415,0.15,1746733
2014 Q2,199744,149790,49954,48196,1758,15386,4453,0.02,1827618
2014 Q3,329109,240270,88839,48617,40222,42181,72329,0.39,1830686
2014 Q4,964511,730062,234449,199830,34619,119827,135667,0.72,1834078
2015 Q1,374695,279698,94997,54796,40201,3049,43250,0.23,1836249
2015 Q2,236425,171138,65287,71338,-6051,35934,17783,0.09,1962155
2015 Q3,299280,228147,71133,61775,9358,-31021,-21663,-0.12,1962155
2015 Q4,1233440,907690,325750,294244,31506,28446,51464,0.25,1990455
2016 Q1,402791,319741,83050,89142,-6092,-64687,-72051,-0.36,1990455
2016 Q2,469415,376192,93223,104859,-11636,38670,24681,0.12,1996426
2016 Q3,461914,386485,75429,88460,-13031,54342,37599,0.19,1996426
2016 Q4,1920959,1583197,337762,393814,-56052,95418,26406,0.13,1996426
2017 Q1,278898,225707,53191,76413,-23222,-2813,-20105,-0.08,2398509
2017 Q2,386038,321550,64488,87223,-22735,25901,5602,0.02,2399029
2017 Q3,566435,484778,81657,129688,-48031,6066,-41036,-0.18,2399029
