同開            ,	3018
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,37446,36788,658,17655,-16997,948,-13545,-0.30,455520
2013 Q2,56743,53394,3349,17749,-14400,-9,-12200,-0.27,455520
2013 Q3,92905,83442,9463,19276,-9813,-457,-8691,-0.19,455520
2013 Q4,663599,600638,62961,79267,-16306,399,-9488,-0.21,455520
2014 Q1,264256,239591,24665,19411,5254,-874,3814,0.08,455520
2014 Q2,404062,368731,35331,25795,9536,-2093,6956,0.15,455520
2014 Q3,352085,310326,41759,27919,13840,-426,11193,0.25,455520
2014 Q4,1451900,1304736,147164,105090,42074,-3176,33193,0.72,509434
2015 Q1,280096,259568,20528,23959,-3431,-1411,-5024,-0.10,519385
2015 Q2,273806,252864,20942,13994,6948,-1557,3762,0.07,524239
2015 Q3,282864,259819,23045,21442,1603,-538,-2339,-0.05,524239
2015 Q4,1119875,1089227,30648,82945,-52297,-3230,-51683,-1.01,524239
2016 Q1,368397,346157,22240,19349,2891,-1812,704,0.01,524239
2016 Q2,288529,275153,13376,18378,-5002,-3979,-7679,-0.15,524239
2016 Q3,587602,559068,28534,17755,10779,-1877,7224,0.13,605919
2016 Q4,1771713,1657934,113779,78867,34912,-13391,15013,0.28,605919
