閎暉            ,	3311
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,1834660,1446571,388088,278471,109617,32270,103790,0.57,1845643
2013 Q2,2002266,1582924,419343,298820,120523,39803,116831,0.63,1877057
2013 Q3,1724415,1429379,295036,273681,21355,33921,42358,0.23,1877057
2013 Q4,6865096,5565502,1299594,1101984,197610,162241,264567,1.43,1877057
2014 Q1,1130475,1049287,81188,190700,-109512,44306,-48913,-0.25,1877057
2014 Q2,1192487,1098727,93760,193335,-99575,7486,-77827,-0.40,1893838
2014 Q3,1107032,1177304,-70272,319071,-389343,-925683,-1265172,-6.66,1893838
2014 Q4,4502520,4264793,237727,934767,-697040,-743127,-1399456,-7.31,1893838
2015 Q1,868214,701775,166439,127132,39307,6292,25469,0.16,1893838
2015 Q2,843584,685807,157777,141590,16187,59951,49711,0.31,1893838
2015 Q3,907183,769108,138075,133435,4640,77860,54380,0.37,1893838
2015 Q4,3530193,2959885,570308,532726,37582,136319,101383,0.79,1893838
2016 Q1,605467,589878,15589,136211,-120622,19641,-78222,-0.37,1893838
2016 Q2,612831,526239,86592,63854,22738,-16911,3300,0.01,1893838
2016 Q3,625990,536999,88991,125342,-36351,12707,-18663,-0.12,1893838
2016 Q4,2387732,2130427,257305,451872,-194567,63259,-116873,-0.61,1893838
2017 Q1,528686,463597,65089,105476,-40387,-29548,-64391,-0.36,1893838
2017 Q2,509031,450521,58510,102878,-44368,13338,-26601,-0.15,1893838
2017 Q3,663690,570312,93378,111287,-17909,30932,9593,0.05,1893838
2017 Q4,2285054,1981123,303931,430989,-127058,38215,-82105,-0.46,1893838
2018 Q1,510619,440304,70315,102966,-32651,15224,-16146,-0.09,1893838
2018 Q2,487363,465486,21877,113544,-91667,31037,-67857,-0.38,1893838
2018 Q3,651459,555951,95508,108460,-12952,51935,29618,0.17,1793838
