偉詮電          ,	2436
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,391380,301544,89836,80024,9812,41865,43112,0.17,2460000
2013 Q2,458669,363997,94672,92546,2126,13260,11772,0.05,2214000
2013 Q3,487734,378732,109002,90980,18022,37666,42889,0.18,2214000
2013 Q4,1832917,1420382,412535,370454,42081,110419,127270,0.54,2214000
2014 Q1,405415,310994,94421,103736,-9315,65925,54932,0.25,2214000
2014 Q2,468692,366701,101991,101500,491,38614,37330,0.17,2214000
2014 Q3,552888,430212,122676,115361,7315,84381,89516,0.40,2214000
2014 Q4,1877067,1456609,420458,438084,-17626,231769,209007,0.94,2214000
2015 Q1,400016,307809,92207,96166,-3959,20155,16930,0.08,2214000
2015 Q2,430538,330256,100282,99265,1017,59459,36113,0.16,2214000
2015 Q3,472656,362561,110095,108832,1263,57733,57486,0.26,2214000
2015 Q4,1779082,1361892,417190,404783,12407,133992,121847,0.55,2214000
2016 Q1,442015,323509,118506,95480,23026,-1374,17616,0.08,2214000
2016 Q2,489997,370437,119560,102467,17093,9300,27754,0.13,2214000
2016 Q3,586136,446858,139278,115414,23864,49856,69044,0.31,2220200
2016 Q4,2047723,1546413,501310,433947,67363,85984,141772,0.64,2220200
2017 Q1,495209,373677,121532,99488,22044,-18976,4118,0.02,2220200
2017 Q2,559921,421425,138496,120051,18445,48971,51154,0.23,2226000
