名軒            ,	1442
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,974123,570944,403179,65389,337790,1607,318438,1.54,2064387
2013 Q2,1973173,1136944,836229,106726,729503,-1681,676168,3.28,2067246
2013 Q3,696989,365200,331789,50385,281404,5027,265361,1.29,2076545
2013 Q4,3996935,2272353,1724582,330003,1394579,5055,1302208,6.30,2097162
2014 Q1,390271,181645,208626,37211,171415,-1421,126044,0.60,2110321
2014 Q2,321437,178773,142664,44526,98138,9891,97263,0.46,2140711
2014 Q3,168173,90567,77606,44123,33483,17013,47680,0.23,2140711
2014 Q4,1455970,827137,628833,164327,464506,20087,415104,1.96,2140711
2015 Q1,195506,121917,73589,32114,41475,323,37761,0.18,2230484
2015 Q2,859288,450251,409037,68158,340879,1327,306433,1.40,2252733
2015 Q3,376087,237335,138752,43104,95648,-1112,96607,0.43,2439839
2015 Q4,2105216,1273905,831311,210404,620907,-1002,562658,2.44,2439839
2016 Q1,191135,142310,48825,38689,10136,3655,8212,0.03,2439839
2016 Q2,1112311,858748,253563,63901,189662,-62541,119352,0.49,2683823
2016 Q3,3434797,2791909,642888,67664,575224,-75257,414242,1.54,2688355
2016 Q4,5311889,4289464,1022425,235557,786868,-117343,551285,2.05,2688807
2017 Q1,851068,636615,214453,66281,148172,41064,234939,0.87,2689258
2017 Q2,1024431,745964,278467,81652,196815,-6714,168368,0.63,2961023
2017 Q3,547007,423726,123281,63282,59999,1273,55335,0.20,2987967
2017 Q4,2931135,2154100,777035,265366,511669,28766,561223,2.02,3002707
2018 Q1,482232,343300,138932,50122,88810,1513,81349,0.27,3003892
2018 Q2,256956,165561,91395,46831,44564,1304,39890,0.13,3004040
