華夏            ,	1305
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,3201923,2601766,600157,250594,346365,68317,352668,0.76,4248035
2013 Q2,3988361,3514060,474301,290654,179741,35439,166695,0.35,4502917
2013 Q3,3526525,3065969,460556,262653,194940,-18916,140222,0.29,4502917
2013 Q4,14191319,12228005,1963314,1040057,910443,92904,814836,1.67,4502917
2014 Q1,3528563,3093948,434615,255458,176432,17869,161904,0.34,4502917
2014 Q2,4177709,3879618,298091,277126,18145,-24481,-25259,-0.05,4683034
2014 Q3,3633713,3338725,294988,262854,32134,35356,47656,0.10,4683034
2014 Q4,14559831,13422934,1136897,1040588,96309,58183,122395,0.25,4683034
2015 Q1,3661067,3158674,502393,285935,216458,-11372,169793,0.35,4683034
2015 Q2,3684854,3087930,596924,254777,342147,-2209,268713,0.54,4683034
2015 Q3,2964122,2657969,306153,250435,55718,62221,83207,0.18,4683034
2015 Q4,13842155,11893683,1948472,1032344,916128,39085,812418,1.64,4683034
2016 Q1,3765844,3199544,566300,281250,285050,-54699,191844,0.38,4683034
2016 Q2,3527506,2749874,777632,277078,500554,8984,424404,0.86,4776695
2016 Q3,3360245,2718076,642169,262233,379936,-44393,301095,0.60,4776695
2016 Q4,14157389,11217020,2940369,1065899,1874470,-73316,1543084,3.02,4776695
2017 Q1,3691270,2838390,852880,274321,578559,-69119,420083,0.79,4776695
2017 Q2,3623331,3021155,602176,290601,311575,15177,257884,0.51,4919996
2017 Q3,3613528,3042588,570940,267627,303313,4384,273645,0.56,4919996
2017 Q4,14701741,11924810,2776931,1126143,1650788,-34645,1339274,2.58,4919996
2018 Q1,4144200,3174086,970114,313806,656308,25633,583638,1.10,4919996
2018 Q2,3678358,2878690,799668,276559,523109,11300,418306,0.76,5067596
2018 Q3,3475990,2940664,535326,262102,273224,37723,247530,0.47,5067596
