鋼聯,	6581
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2015 Q1,n/a
2015 Q2,n/a
2015 Q3,n/a
2015 Q4,1402026,831185,570841,152785,418056,-26257,313607,2.25,999449
2016 Q1,n/a
2016 Q2,688013,357065,330948,80528,250420,-11504,184907,1.85,999449
2016 Q3,n/a
2016 Q4,1523822,695780,828042,168194,659848,-21688,515060,5.15,999449
2017 Q1,n/a
2017 Q2,332988,165340,167648,32712,134936,-4490,81445,0.81,999449
2017 Q3,544673,203553,341120,43582,297538,-3843,242614,2.42,999449
2017 Q4,1906571,767582,1138989,159473,979516,-23581,763925,7.64,999449
2018 Q1,351926,137119,214807,49261,165546,-2344,131161,1.21,1112709
2018 Q2,747392,315285,432107,43323,388784,6097,318509,2.86,1112709
2018 Q3,306543,182345,124198,42813,81385,2480,65717,0.59,1112709
