聯茂            ,	6213
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,4958655,4354588,604067,235898,368169,4244,265382,0.82,3323652
2013 Q2,4846118,4179573,666545,291417,375128,19344,116521,0.36,3323652
2013 Q3,4994624,4299900,694724,321545,373179,26990,251047,0.77,3323652
2013 Q4,19734932,17142549,2592383,1208823,1383560,91759,816984,2.52,3323652
2014 Q1,4899589,4329953,569636,332472,237164,-6147,144435,0.44,3323652
2014 Q2,5081495,4525903,555592,304730,250862,-16456,136620,0.42,3323652
2014 Q3,5038361,4541304,497057,322422,174635,8970,99512,0.30,3273652
2014 Q4,20145767,17960021,2185746,1272581,913165,17208,529668,1.62,3273652
2015 Q1,4549838,4036252,513586,271971,241615,-35559,119500,0.38,3179572
2015 Q2,4344747,3875133,469614,310733,158881,-9747,71216,0.23,3179572
2015 Q3,5021291,4358034,663257,316617,346640,-17969,179596,0.57,3129572
2015 Q4,19077278,16702637,2374641,1257616,1117025,-48469,600054,1.92,3079572
2016 Q1,4646044,3901607,744437,294414,450023,-18673,260676,0.85,3029572
2016 Q2,4818045,4147507,670538,320970,349568,21568,210428,0.69,3029572
2016 Q3,5027266,4288252,739014,305563,433451,-12413,252953,0.83,3029572
2016 Q4,19681638,16815080,2866558,1278341,1588217,25321,951958,3.13,3029572
