寶齡富錦,	1760
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2015 Q1,n/a
2015 Q2,566258,234123,305585,280459,25126,2974,12441,0.26,562153
2015 Q3,n/a
2015 Q4,1205065,469171,696759,576794,119965,-3777,72996,1.30,562498
2016 Q1,n/a
2016 Q2,461728,216739,248164,231404,16760,-2618,9045,0.15,618748
2016 Q3,n/a
2016 Q4,1049246,460765,591656,462035,129621,-197,89720,1.45,619446
2017 Q1,n/a
2017 Q2,552174,224526,327648,253372,74276,-750,49844,0.73,681391
2017 Q3,314487,132284,182203,143019,39184,-2094,26449,0.39,681391
2017 Q4,1212478,518099,694379,549656,144723,-1584,90539,1.33,681391
2018 Q1,262755,123760,138995,124684,14311,-2726,5270,0.07,767391
2018 Q2,349111,142360,196543,133349,63194,5092,40107,0.53,767391
