大飲            ,	1213
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,174683,144937,29746,18082,11664,-454,8902,0.17,514751
2013 Q2,159328,136251,23077,31609,-8532,2677,-5214,-0.10,514751
2013 Q3,257584,215056,42528,18099,24429,360,21019,0.41,514751
2013 Q4,720142,614513,105629,88175,17454,3452,16434,0.32,514751
2014 Q1,166032,141713,24319,18590,5729,934,3780,0.07,514751
2014 Q2,158177,136538,21639,21944,-305,151,-263,-0.01,514751
2014 Q3,243540,204257,39283,25460,13823,4003,14800,0.29,514751
2014 Q4,702122,603479,98643,86258,12385,4141,11509,0.22,514751
2015 Q1,182697,148624,34073,21589,12484,1111,11069,0.22,514751
2015 Q2,163780,141112,22668,22319,349,1203,247,0.00,514751
2015 Q3,255608,216951,38657,20499,18158,3889,18259,0.35,514751
2015 Q4,736453,628989,107464,87850,19614,1844,16511,0.32,514751
2016 Q1,152465,131149,21316,17492,3824,2270,4984,0.10,514751
2016 Q2,160408,137444,22964,16285,6679,2210,7151,0.13,566226
2016 Q3,222689,195389,27300,19538,7762,550,7007,0.12,566226
2016 Q4,671770,588272,83498,72383,11115,7490,15165,0.27,566226
2017 Q1,163184,141812,21372,14415,6957,-550,5297,0.09,566226
