如興            ,	4414
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,625799,538494,87305,65528,21777,-2276,20308,0.35,586304
2013 Q2,788432,677824,110608,75416,35192,-10006,24977,0.41,622237
2013 Q3,708468,594106,114362,74094,40268,-15012,25580,0.41,663272
2013 Q4,2942660,2514852,427808,303772,124036,-33791,89845,1.32,790634
2014 Q1,636276,509905,126371,66626,59745,1373,49418,0.63,790634
2014 Q2,613156,516353,96803,79834,16969,-19702,-10661,-0.09,1315072
2014 Q3,644290,564899,79391,78059,1332,2757,-2592,-0.01,1315072
2014 Q4,2584212,2217866,366346,309620,56726,5893,26390,0.27,1315072
2015 Q1,609556,543438,66118,101934,-35816,-19322,-53660,-0.41,1315072
2015 Q2,621820,568357,53463,84722,-31259,-24198,-56519,-0.42,1367675
2015 Q3,565399,539516,25883,81340,-55457,24847,-31771,-0.16,1367675
2015 Q4,2458462,2419399,39063,476116,-437053,-65109,-503557,-3.61,1367675
2016 Q1,788388,729423,58965,94554,-35589,-7396,-44315,-0.34,1443288
2016 Q2,711850,640152,71698,79554,-7856,-14057,-22482,-0.14,1523931
2016 Q3,595297,573119,22178,91362,-69184,-19401,-89102,-0.60,1523931
2016 Q4,2765355,2650650,114705,348016,-233311,-42166,-280410,-1.94,1523931
2017 Q1,583197,567854,15343,85860,-70517,-36947,-106856,-0.70,1524175
2017 Q2,592488,590284,2204,87653,-85449,-3968,-89260,-0.37,8523931
2017 Q3,3871054,3119397,751657,506965,244692,-140296,92901,0.11,8523931
2017 Q4,10088226,8901678,1186548,1350191,-163643,-268723,-375330,-0.71,8602075
2018 Q1,3584527,3025378,559149,594755,-35606,-103177,-137523,-0.16,9034349
2018 Q2,4640762,4027368,613394,654960,-41566,-56161,-89156,-0.09,9034349
2018 Q3,5078974,4361240,717734,583868,133866,-69275,25881,0.05,9034349
