今皓            ,	3011
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,571055,549998,21057,72726,-51669,18423,-23797,-0.21,1127192
2013 Q2,645221,597938,47283,63023,-15740,-6013,-19087,-0.17,1127192
2013 Q3,667381,626168,41213,73041,-31828,3649,-28763,-0.26,1127192
2013 Q4,2525620,2351499,174121,298989,-124868,26971,-95178,-0.84,1127192
2014 Q1,560879,511612,49267,69737,-20470,9068,-10766,-0.10,1127192
2014 Q2,602952,557082,45870,67854,-21984,5445,-13711,-0.12,1127192
2014 Q3,609133,557630,51503,69672,-18169,4596,-14573,-0.13,1127192
2014 Q4,2324378,2135477,188901,280399,-91498,11532,-70223,-0.62,1127192
2015 Q1,490961,463048,27913,54392,-26479,10718,-17353,-0.15,1127192
2015 Q2,509847,499040,10807,63169,-52362,5605,-40773,-0.36,1127192
2015 Q3,548647,533964,14683,54267,-39584,-3326,-37720,-0.33,1127192
2015 Q4,2097950,2010799,87151,228172,-141021,28450,-106465,-0.94,1127192
2016 Q1,509377,486507,22870,52944,-30074,6098,-32077,-0.28,1127192
2016 Q2,573161,519838,53323,59781,-6458,1548,-7544,-0.07,1127192
2016 Q3,363543,293143,70400,50236,20164,3142,17309,0.15,1127192
2016 Q4,1740588,1517832,222756,231403,-8647,23449,2945,0.03,1127192
2017 Q1,249108,219696,29412,52389,-22977,978,-23440,-0.21,1127192
2017 Q2,263225,215657,47568,55138,-7570,2789,-9690,-0.09,1127192
2017 Q3,297918,257562,40356,69025,-28669,-1730,-30751,-0.27,1127192
2017 Q4,1095182,932261,162921,252624,-89703,-11861,-102046,-0.91,1127192
2018 Q1,276185,254490,21695,61833,-40138,-7321,-47499,-0.42,1127192
2018 Q2,386472,352473,33999,58957,-24958,24801,-2550,-0.02,1127192
