達欣工          ,	2535
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,4726794,4084091,642703,202500,440203,-2818,361553,1.66,2196229
2013 Q2,2954431,2820540,133891,106921,26970,18453,27611,0.13,2196229
2013 Q3,3979239,3421943,557296,150358,406938,-2178,360599,1.75,2196229
2013 Q4,15148111,13532355,1615756,607042,1008714,8000,853176,4.06,2196229
2014 Q1,3063780,2865128,198652,98406,100246,21054,98210,0.48,2196229
2014 Q2,2883591,2458804,424787,107835,316952,1192,313984,1.53,2196229
2014 Q3,2452401,2292937,159464,91187,68277,-23478,23571,0.12,2196229
2014 Q4,11381480,10375989,1005491,428347,577144,940,518087,2.54,2196229
2015 Q1,2485591,2256853,228738,97904,130834,-24920,84535,0.41,2196229
2015 Q2,2624873,2413817,211056,93506,117550,-24089,36402,0.18,2196229
2015 Q3,3173740,2927265,246475,86582,159893,-21381,102304,0.50,2196229
2015 Q4,11870261,10981348,888913,347033,541880,-91080,325551,1.58,2196229
2016 Q1,3021009,2793802,227207,97532,129675,44002,144711,0.71,2196229
