燁興            ,	2007
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,1743160,1785693,-42533,58984,-101517,-56870,-166945,-0.26,6306516
2013 Q2,1469545,1623569,-154024,60178,-214202,-46198,-260698,-0.41,6306516
2013 Q3,1377557,1475651,-98094,56918,-155012,-51536,-219124,-0.35,6306516
2013 Q4,6036728,6436611,-399883,235721,-635604,-213976,-840042,-1.33,6306516
2014 Q1,1367471,1430020,-62549,59760,-122309,-43788,-168080,-0.27,6306516
2014 Q2,2005332,2042853,-37521,55193,-92714,-36475,-129587,-0.21,6306516
2014 Q3,2066249,2117516,-51267,83912,-135179,-32607,-167986,-0.27,6306516
2014 Q4,7231688,7427768,-196080,257017,-453097,-173912,-622494,-0.99,6306516
2015 Q1,1818319,1823969,-5650,55548,-61198,-51530,-112728,-0.18,6306516
2015 Q2,1853119,1874675,-21556,54250,-75806,-58861,-134667,-0.21,6306516
2015 Q3,1820719,1842510,-21791,56722,-78513,-70414,-148927,-0.24,6306516
2015 Q4,7504158,7548583,-44425,225528,-269953,-226976,-496929,-0.79,6306516
2016 Q1,1818722,1743504,75218,56397,18821,-54912,-36091,-0.06,6306516
2016 Q2,1841385,1781226,60159,53011,7148,-46350,-39202,-0.06,6306516
2016 Q3,1768759,1752888,15871,59023,-43152,-61159,-104311,-0.17,6306516
2016 Q4,7272512,7074277,198235,235513,-37278,-215776,-256695,-0.41,6306516
2017 Q1,2063471,1971594,91877,57060,34817,-58025,-23880,-0.04,6306516
2017 Q2,1914348,1894723,19625,62379,-42754,-40131,-82926,-0.13,6306516
2017 Q3,2087220,2022760,64460,66493,-2033,-41493,-51628,-0.10,5306516
