泰福-KY,	6541
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2015 Q1,n/a
2015 Q2,0,0,0,337238,-337238,-1496,-338759,-2.25,1664084
2015 Q3,n/a
2015 Q4,0,0,0,831952,-831952,-3278,-835255,-5.95,1664084
2016 Q1,n/a
2016 Q2,0,0,0,565807,-565807,85001,-480832,-2.62,1927251
2016 Q3,n/a
2016 Q4,0,0,0,1351518,-1351518,107098,-1244446,-6.61,1929927
2017 Q1,0,0,0,356140,-356140,6334,-349831,-1.81,1931517
2017 Q2,0,0,0,353775,-353775,5104,-348671,-1.80,1933325
2017 Q3,0,0,0,308898,-308898,3277,-305621,-1.58,1935433
2017 Q4,0,0,0,1403168,-1403168,-6607,-1409800,-7.29,2166364
2018 Q1,0,0,0,338140,-338140,8958,-329182,-1.52,2168158
2018 Q2,0,0,0,654575,-654575,13717,-640882,-2.95,2169921
2018 Q3,0,0,0,484909,-484909,10188,-474721,-2.03,2426699
