文曄            ,	3036
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,20016064,18849611,1166453,779585,386868,-30536,297547,0.88,3375651
2013 Q2,21018646,19767392,1251254,828037,423217,8484,322883,0.96,3375651
2013 Q3,23274190,21918057,1356133,866753,489380,-42110,360094,1.07,3375651
2013 Q4,87759131,82643922,5115209,3360884,1754325,-113892,1304360,3.86,3375651
2014 Q1,23007779,21647051,1360728,868656,492072,-85414,338838,1.00,3375651
2014 Q2,25711407,24188818,1522589,902061,620528,-25414,457849,1.29,3544434
2014 Q3,28720311,27081292,1639019,947302,691717,-27103,553350,1.56,3544434
2014 Q4,107766685,101585423,6181262,3719348,2461914,-216552,1837340,5.18,3544434
2015 Q1,28537762,26968333,1569429,954912,614517,-43005,479238,1.24,4069434
2015 Q2,28755667,27142594,1613073,968100,644973,-50282,487815,1.09,4476377
2015 Q3,28729214,27081468,1647746,1002106,645640,-38905,508345,1.14,4476377
2015 Q4,113598195,107207896,6390299,3914617,2475682,-126115,1983418,4.49,4476377
2016 Q1,27229050,25693776,1535274,953603,581671,-88418,403259,0.90,4476377
2016 Q2,30141114,28523515,1617599,969759,647840,-97906,438500,0.93,4700196
2016 Q3,41325258,39465933,1859325,1000261,859064,-59190,659957,1.40,4715196
2016 Q4,144147461,137222456,6925005,4464477,2460528,-422814,1699670,3.61,4715196
2017 Q1,38378259,36581435,1796824,978824,818000,-202843,502643,1.06,4757029
2017 Q2,40363632,38440021,1923611,1015026,908585,-195748,546707,1.15,4757418
2017 Q3,50832937,48588009,2244928,1136243,1108685,-190577,767801,1.61,4772227
2017 Q4,189419235,180997653,8421582,4503412,3918170,-813280,2520136,5.26,5522619
2018 Q1,49635001,47346860,2288141,1247305,1040836,-327849,580199,1.05,5525450
2018 Q2,53248454,50688440,2560014,1331977,1228037,-341763,620375,1.12,5525691
