根基            ,	2546
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,1362546,1295907,66639,29414,37225,21747,49525,0.47,1060357
2013 Q2,1267607,1203187,64420,30101,34319,21769,50820,0.48,1060357
2013 Q3,1437058,1374402,62656,32798,29858,20700,43791,0.41,1060357
2013 Q4,5973224,5706880,266344,137103,129241,77890,177827,1.68,1060357
2014 Q1,1640362,1503659,136703,41089,95614,-2681,76140,0.72,1060357
2014 Q2,1295143,1184817,110326,34150,76176,-1821,52445,0.49,1060357
2014 Q3,1027088,971777,55311,36403,18908,22242,35813,0.34,1060357
2014 Q4,5524861,5147387,377474,182102,195372,29285,177846,1.68,1060357
2015 Q1,1164338,1106469,57869,47453,10416,14900,22349,0.21,1060357
2015 Q2,1216579,1136475,80104,40797,39307,-4359,30521,0.29,1060357
2015 Q3,1787455,1641217,146238,43405,102833,5194,86089,0.81,1060357
2015 Q4,5857465,5492069,365396,197614,167782,-2528,134379,1.27,1060357
2016 Q1,1913206,1801724,111482,48880,62602,-2539,47690,0.45,1060357
2016 Q2,2230768,2136097,94671,40165,54506,1132,45122,0.43,1060357
2016 Q3,2161440,2029447,131993,43134,88859,21160,93470,0.88,1060357
2016 Q4,8313902,7875529,438373,220326,218047,32394,204498,1.93,1060357
2017 Q1,1635801,1530488,105313,61756,43557,1816,37660,0.36,1060357
2017 Q2,1974947,1796049,178898,55439,123459,15999,110050,1.04,1060357
2017 Q3,2281586,2128848,152738,49437,103301,16979,100438,0.95,1060357
2017 Q4,8369078,7811947,557131,245639,311492,47631,295327,2.79,1060357
2018 Q1,2427551,2291266,136285,48245,88040,2049,74058,0.70,1060357
2018 Q2,2545372,2371967,173405,51324,122081,6069,100589,0.95,1060357
2018 Q3,3530814,3312306,218508,53298,165210,9101,138482,1.31,1060357
