新建,	2516
Year,最高價,日期,最低價,日期,收盤平均價
2000,11.05,2/21,1.76,11/23,5.22
2001,6.70,2/21,1.86,11/05,3.34
2002,6.40,4/25,2.15,2/27,3.53
2003,6.10,8/25,2.26,5/22,4.23
2004,9.95,3/16,4.01,8/19,6.43
2005,6.15,1/05,2.38,11/09,3.82
2006,7.23,12/12,2.26,9/15,3.23
2007,12.50,7/26,5.32,12/27,7.02
2008,9.40,4/21,2.84,10/27,5.73
2009,8.58,4/13,3.81,1/16,6.69
2010,16.40,12/29,5.55,6/09,8.49
2011,16.10,1/05,6.34,12/20,11.57
2012,9.83,3/26,7.21,1/13,8.62
2013,9.50,5/22,7.32,11/13,8.40
2014,9.00,12/26,7.49,1/06,8.07
2015,9.04,3/16,5.90,8/25,7.53
2016,7.36,12/01,5.95,1/21,6.44
2017,8.83,3/20,6.20,9/06,7.00
2018,7.32,1/09,5.78,10/25,6.45
