新普,	6121
Year,最高價,日期,最低價,日期,收盤平均價
2001,107.00,12/26,48.10,11/27,84.36
2002,125.00,04/02,50.50,08/06,81.57
2003,99.50,12/18,41.10,04/02,66.23
2004,106.00,04/20,64.00,07/20,84.85
2005,87.60,06/22,62.00,01/11,75.95
2006,118.00,12/29,73.70,02/13,89.38
2007,227.00,07/13,113.50,01/10,168.18
2008,177.50,04/24,66.00,11/18,129.82
2009,193.00,09/22,78.70,01/16,137.39
2010,221.50,12/14,153.00,08/31,183.41
2011,270.00,07/05,148.00,12/20,202.80
2012,235.00,04/16,124.00,11/21,185.10
2013,153.00,10/08,119.00,07/09,135.12
2014,196.00,07/01,130.00,03/14,155.67
2015,163.50,03/06,92.20,08/24,132.25
2016,118.50,07/13,89.40,11/18,102.94
2017,191.50,11/07,92.90,01/03,114.66
