宏易,	4530
Year,最高價,日期,最低價,日期,收盤平均價
2001,60.00,12/31,13.50,05/08,34.15
2002,65.00,01/10,15.00,10/08,44.57
2003,43.40,01/02,15.70,08/01,24.58
2004,24.00,02/10,6.50,09/08,13.45
2005,9.10,01/03,5.60,05/24,6.22
2006,11.70,04/26,5.87,01/04,9.10
2007,23.50,11/26,8.00,02/13,12.70
2008,23.35,03/31,5.08,12/31,13.41
2009,16.95,07/09,4.40,02/23,11.77
2010,12.55,01/04,4.59,11/03,8.64
2011,6.94,02/16,3.63,07/14,5.27
2012,4.60,02/09,2.19,08/08,3.41
2013,8.76,12/30,1.75,07/10,2.89
2014,8.88,01/09,3.36,11/25,6.70
2015,5.70,07/03,3.52,08/24,4.47
2016,7.50,11/23,3.00,09/05,5.84
2017,14.00,03/20,5.63,01/12,10.19
