盛群,	6202
Year,最高價,日期,最低價,日期,收盤平均價
2004,37.40,10/14,33.50,9/29,34.79
2005,49.80,12/07,32.90,1/25,38.39
2006,69.60,10/27,45.70,1/02,58.76
2007,115.00,7/27,39.50,12/18,65.02
2008,57.50,5/07,18.80,11/18,37.07
2009,46.80,12/31,20.50,1/21,34.47
2010,53.10,4/26,36.90,2/06,45.09
2011,45.95,5/19,25.00,12/20,36.61
2012,37.05,3/26,26.10,1/02,31.52
2013,49.90,12/27,29.60,1/02,37.61
2014,71.60,2/21,44.70,10/16,57.15
2015,61.90,1/27,35.50,8/24,51.42
2016,56.40,5/30,46.90,2/15,51.15
2017,84.50,11/22,49.20,1/16,59.11
