昇銳,	3128
Year,最高價,日期,最低價,日期,收盤平均價
2006,43.45,12/06,24.70,09/22,34.25
2007,88.20,07/09,32.50,12/21,52.00
2008,41.50,04/02,9.21,11/20,24.44
2009,36.15,12/17,9.01,01/21,25.24
2010,33.70,01/04,19.00,09/08,26.22
2011,23.70,01/12,9.35,11/24,16.42
2012,14.00,03/27,7.52,11/01,11.28
2013,18.25,09/27,8.41,01/11,13.06
2014,18.80,02/24,9.11,11/24,15.54
2015,20.40,04/13,10.90,01/21,16.52
2016,17.65,04/22,11.00,11/11,13.70
2017,13.65,02/14,10.50,08/15,11.99
