正隆,	1904
Year,最高價,日期,最低價,日期,收盤平均價
2000,18.50,2/21,6.05,11/21,11.46
2001,9.20,2/05,3.80,10/18,5.84
2002,10.20,12/20,4.35,1/02,7.33
2003,14.40,1/21,7.50,4/28,10.31
2004,16.30,3/10,9.95,8/09,12.48
2005,13.30,1/03,7.50,11/08,9.79
2006,14.20,12/05,7.74,1/24,10.72
2007,16.40,7/19,9.95,12/21,12.78
2008,13.55,5/21,5.51,10/28,9.87
2009,13.65,12/09,5.51,3/03,9.60
2010,14.40,11/10,10.70,2/06,12.70
2011,14.90,1/04,9.99,12/19,12.92
2012,12.50,2/20,10.50,7/25,11.62
2013,14.80,12/02,12.20,2/01,13.34
2014,14.65,1/14,12.25,7/18,13.22
2015,13.70,5/13,10.05,8/25,12.08
2016,13.20,12/29,10.75,1/28,11.50
2017,21.45,9/15,13.00,1/03,15.90
2018,25.70,9/28,15.05,2/09,18.62
2019,21.55,4/10,17.30,8/06,19.15
