凱鈺,	5468
Year,最高價,日期,最低價,日期,收盤平均價
2001,57.50,02/02,5.50,10/09,22.39
2002,28.60,04/25,6.40,12/19,14.45
2003,9.00,11/20,2.64,05/02,5.98
2004,17.90,03/19,3.71,11/30,8.28
2005,5.70,06/30,1.71,12/07,3.86
2006,4.03,12/08,1.85,10/02,2.66
2007,40.35,07/27,4.22,01/02,21.10
2008,21.40,05/21,3.91,11/26,13.21
2009,16.90,12/29,5.23,01/06,10.26
2010,16.80,01/21,7.54,11/24,12.87
2011,14.20,11/21,5.71,09/07,8.70
2012,13.85,04/18,6.58,12/18,10.33
2013,13.55,12/27,6.71,08/08,8.80
2014,20.70,03/19,10.05,10/28,14.74
2015,13.65,01/07,6.33,12/10,10.68
2016,7.39,08/23,4.72,06/27,6.23
2017,6.97,03/10,3.60,08/30,5.45
