久陽,	5011
Year,最高價,日期,最低價,日期,收盤平均價
2000,13.35,02/21,1.80,11/21,5.65
2001,20.60,08/31,2.00,01/10,7.38
2002,9.70,08/20,1.24,10/17,5.66
2003,3.02,11/18,1.55,12/25,2.10
2004,5.50,04/01,0.89,09/07,2.27
2005,4.01,01/04,0.40,08/01,1.91
2006,11.90,05/17,1.05,02/13,3.98
2007,6.78,01/02,2.82,07/13,4.29
2008,4.70,07/16,0.85,12/01,2.04
2009,4.50,07/27,1.19,01/07,3.13
2010,19.75,12/15,1.53,08/03,3.25
2011,41.50,06/22,18.30,05/09,31.51
2012,47.00,03/29,17.50,10/29,27.11
2013,25.65,10/03,18.05,11/25,21.68
2014,40.20,08/21,18.75,01/17,31.91
2015,29.50,01/21,19.60,08/24,25.42
2016,26.80,03/14,15.50,11/17,17.82
2017,17.70,01/03,14.45,09/28,16.08
