光明,	4420
Year,最高價,日期,最低價,日期,收盤平均價
2002,23.00,12/12,13.85,05/07,19.42
2003,22.40,01/08,15.30,10/09,17.83
2004,19.60,02/16,15.00,07/22,16.65
2005,17.70,05/26,15.20,09/16,16.05
2006,18.55,12/29,15.50,01/04,16.56
2007,23.35,05/28,18.30,02/01,19.68
2008,23.20,05/19,14.00,12/29,18.64
2009,17.50,12/21,13.80,01/17,15.58
2010,27.75,08/20,16.00,01/25,23.21
2011,29.80,05/04,17.50,12/20,26.03
2012,21.60,03/19,17.90,11/01,19.50
2013,30.00,09/30,17.90,06/21,26.12
2014,29.50,05/07,23.90,08/11,28.28
2015,70.90,10/19,23.20,07/09,49.67
2016,53.00,04/18,24.70,11/21,38.61
2017,32.40,06/19,24.90,05/04,28.66
