海韻電,	6203
Year,最高價,日期,最低價,日期,收盤平均價
2002,36.00,12/31,35.10,12/27,35.42
2003,39.60,06/25,22.20,11/05,29.38
2004,26.40,05/19,19.40,12/29,23.11
2005,53.00,12/26,18.50,03/16,36.29
2006,106.50,12/29,49.50,05/12,57.52
2007,244.50,11/07,108.00,02/08,151.23
2008,245.00,02/27,29.90,11/20,115.03
2009,76.50,08/04,31.20,01/13,58.37
2010,94.40,04/29,53.00,11/11,76.12
2011,56.00,01/13,28.95,10/03,41.72
2012,44.80,03/15,30.20,01/02,37.52
2013,40.00,08/20,31.80,11/13,35.80
2014,74.60,07/11,35.90,02/05,58.80
2015,51.10,01/09,26.60,08/25,39.18
2016,36.10,08/08,28.60,01/14,32.22
2017,33.00,03/17,28.85,08/30,30.63
