全台,	3038
Year,最高價,日期,最低價,日期,收盤平均價
2002,29.50,12/03,17.00,9/09,22.88
2003,50.00,12/17,18.00,3/07,30.77
2004,48.50,1/06,15.10,12/01,31.58
2005,31.50,7/29,18.40,1/07,23.64
2006,27.85,5/04,13.95,11/14,19.75
2007,28.05,7/26,11.55,12/21,17.42
2008,14.80,4/10,2.80,11/21,9.03
2009,14.65,10/19,2.75,1/21,8.54
2010,20.00,9/23,8.00,5/26,13.21
2011,16.60,3/03,4.13,11/24,9.75
2012,7.81,8/27,4.00,6/04,5.72
2013,6.85,5/21,4.92,4/16,5.40
2014,11.85,7/17,5.74,1/02,8.37
2015,10.90,11/24,5.58,8/25,8.07
2016,14.50,3/11,8.25,1/14,10.85
2017,12.30,3/08,9.00,8/17,10.14
2018,10.65,1/09,8.35,10/12,9.51
2019,21.45,9/09,9.40,1/03,16.06
