金洲,	4417
Year,最高價,日期,最低價,日期,收盤平均價
2000,16.20,11/07,9.15,12/01,10.35
2001,9.90,01/04,6.30,12/27,7.76
2002,25.30,07/24,6.60,01/02,15.58
2003,17.50,03/06,7.70,09/22,10.63
2004,12.10,02/10,8.60,11/16,9.61
2005,9.00,01/03,7.31,11/04,8.04
2006,14.35,12/22,7.71,04/03,9.48
2007,31.50,09/04,13.05,01/04,24.29
2008,23.55,04/23,8.77,11/27,18.15
2009,32.40,12/31,9.25,01/19,19.89
2010,35.65,05/12,20.00,02/08,27.28
2011,25.60,01/03,14.40,11/24,20.67
2012,20.80,11/05,15.80,06/14,18.61
2013,23.25,03/25,17.00,08/28,20.44
2014,30.80,12/31,17.60,09/26,23.42
2015,59.20,06/09,25.20,03/30,42.37
2016,45.50,11/25,29.20,01/18,36.90
2017,43.30,03/01,30.20,08/16,37.69
