文曄,	3036
Year,最高價,日期,最低價,日期,收盤平均價
2002,44.50,8/26,26.90,10/11,34.81
2003,42.50,7/22,27.90,3/11,32.58
2004,37.60,4/20,20.00,10/26,27.21
2005,24.50,3/09,13.40,10/31,18.71
2006,32.00,12/05,14.00,3/27,21.36
2007,47.05,8/14,27.75,12/18,36.11
2008,38.40,4/25,10.35,11/21,25.55
2009,28.10,12/17,11.85,1/21,19.60
2010,50.00,11/02,22.35,2/06,36.97
2011,59.80,6/01,34.80,10/04,45.93
2012,48.00,3/15,33.45,11/05,38.73
2013,37.80,2/01,32.50,8/01,34.80
2014,49.90,9/23,35.15,1/06,43.41
2015,50.50,3/10,29.45,8/25,41.71
2016,45.75,11/01,32.80,1/18,40.83
2017,51.40,8/14,42.30,4/24,45.91
2018,47.70,1/30,38.40,12/21,43.84
