泰昇-KY,	8480
Year,最高價,日期,最低價,日期,收盤平均價
2017,154.00,3/20,105.00,1/18,130.00
2018,162.50,4/02,115.00,10/25,131.08
2019,148.50,11/12,113.00,8/08,129.44
