華新科,	2492
Year,最高價,日期,最低價,日期,收盤平均價
2001,48.00,12/13,16.50,10/09,30.11
2002,47.60,1/09,15.00,10/11,29.03
2003,32.00,11/10,17.30,2/07,23.89
2004,36.40,4/19,17.20,11/02,23.67
2005,29.85,12/29,14.00,8/31,17.29
2006,38.15,1/11,20.00,6/21,28.74
2007,42.70,8/01,19.70,12/21,31.74
2008,24.40,4/25,5.42,11/21,15.85
2009,20.40,12/31,6.01,1/21,11.61
2010,24.30,4/26,15.10,1/27,18.67
2011,21.30,1/25,7.12,12/20,13.79
2012,10.95,2/13,6.17,11/22,7.74
2013,8.86,5/23,6.57,4/09,7.53
2014,13.65,6/10,7.91,1/07,10.50
2015,21.30,12/18,9.37,7/28,14.27
2016,41.20,9/26,15.90,1/18,29.57
2017,119.50,12/19,34.25,1/05,61.85
2018,491.50,7/03,81.50,2/09,217.32
