百和,	9938
Year,最高價,日期,最低價,日期,收盤平均價
2001,47.70,3/12,15.20,10/30,27.54
2002,44.40,8/02,21.20,1/02,34.70
2003,42.40,1/27,24.70,12/30,31.57
2004,28.30,4/16,16.50,11/04,22.54
2005,24.00,6/09,18.20,8/09,20.60
2006,30.10,12/29,18.30,9/07,22.28
2007,52.10,9/19,27.35,12/18,36.92
2008,37.50,4/25,9.22,12/24,22.76
2009,27.50,12/31,7.90,1/21,15.53
2010,35.20,10/28,21.20,2/06,28.50
2011,37.30,4/21,19.50,11/25,28.44
2012,25.90,3/20,15.25,11/06,20.35
2013,44.80,10/24,15.95,2/18,27.96
2014,45.90,5/28,29.80,1/20,39.02
2015,99.70,6/01,42.50,1/05,73.66
2016,125.50,10/06,66.00,1/14,92.97
2017,141.00,9/29,90.60,2/06,112.87
2018,133.00,1/11,42.00,10/25,70.55
