京元電子,	2449
Year,最高價,日期,最低價,日期,收盤平均價
2001,61.00,5/09,6.35,10/08,16.61
2002,36.10,4/03,12.50,10/14,20.48
2003,37.00,12/03,12.15,5/02,20.64
2004,49.90,4/12,20.50,12/28,31.74
2005,36.40,12/30,16.80,1/20,24.80
2006,37.35,5/22,22.40,8/04,27.99
2007,29.80,6/06,12.40,12/21,23.88
2008,18.15,5/20,5.70,11/21,12.90
2009,15.50,12/14,6.00,1/21,11.11
2010,17.65,1/19,12.20,5/26,14.45
2011,19.55,1/20,8.15,12/20,13.85
2012,18.60,12/28,9.81,1/16,14.05
2013,23.95,5/22,17.10,1/14,20.37
2014,30.70,7/02,20.00,1/09,25.01
2015,30.15,3/13,17.35,8/25,24.35
2016,32.30,8/09,19.30,1/14,27.19
2017,33.85,10/25,25.35,1/03,29.41
