樺漢,	6414
Year,最高價,日期,最低價,日期,收盤平均價
2014,253.00,12/12,157.50,10/27,200.64
2015,397.00,12/09,214.00,8/25,312.00
2016,546.00,9/22,307.50,1/22,433.81
2017,515.00,2/15,296.00,4/14,424.97
