僑威,	3078
Year,最高價,日期,最低價,日期,收盤平均價
2005,40.60,08/11,21.80,02/01,31.31
2006,40.10,01/03,24.60,11/13,30.41
2007,37.70,01/11,16.45,12/18,28.72
2008,26.60,05/15,6.75,12/24,16.09
2009,32.60,12/31,6.30,01/19,20.80
2010,49.35,07/27,24.60,02/06,36.93
2011,34.75,01/26,9.00,12/19,21.21
2012,14.90,03/16,8.60,11/01,11.92
2013,17.95,12/26,9.07,02/06,13.38
2014,20.55,06/05,15.45,10/27,18.00
2015,26.65,04/08,10.95,08/25,21.16
2016,35.15,07/04,19.30,01/18,28.96
2017,39.20,11/28,24.00,08/14,32.66
