驊訊,	6237
Year,最高價,日期,最低價,日期,收盤平均價
2003,110.00,04/23,38.60,12/25,76.02
2004,66.50,03/05,25.30,10/27,44.12
2005,108.00,12/30,38.00,01/07,62.70
2006,218.00,11/24,99.80,06/21,161.96
2007,290.50,07/03,96.30,12/20,196.47
2008,122.00,05/06,28.50,12/05,75.01
2009,83.50,06/08,37.10,01/21,63.65
2010,79.60,01/15,40.60,11/04,62.57
2011,46.40,01/28,15.45,12/20,33.98
2012,27.55,02/24,16.35,10/29,22.09
2013,25.50,08/07,17.10,01/25,21.44
2014,25.45,01/06,19.00,12/01,22.69
2015,40.40,12/07,16.85,08/25,28.87
2016,41.50,03/10,22.90,11/14,33.22
2017,30.70,11/28,18.30,05/09,26.40
