鉅明,	8928
Year,最高價,日期,最低價,日期,收盤平均價
2001,53.00,04/09,12.80,02/02,27.73
2002,38.10,02/01,17.70,10/14,26.99
2003,26.20,01/15,15.00,05/02,19.90
2004,23.50,04/26,6.35,11/10,14.66
2005,14.10,12/28,7.09,03/22,9.34
2006,29.40,05/03,12.05,09/15,18.34
2007,22.80,07/26,13.60,01/22,17.29
2008,16.50,01/15,8.32,12/30,12.18
2009,13.85,06/01,7.71,01/08,11.93
2010,15.20,04/13,8.90,11/22,12.78
2011,11.20,03/09,6.00,11/25,9.40
2012,10.95,05/02,6.20,10/30,8.48
2013,11.60,12/31,6.05,05/16,8.43
2014,41.20,12/08,11.75,01/02,26.60
2015,57.70,04/08,36.00,02/12,47.22
2016,41.40,03/07,21.90,11/10,32.45
2017,29.40,09/28,19.55,04/19,24.62
