大台北,	9908
Year,最高價,日期,最低價,日期,收盤平均價
2000,29.50,3/28,10.00,11/03,16.63
2001,17.30,2/05,8.10,7/19,11.64
2002,13.30,4/09,8.10,9/25,10.32
2003,11.50,1/27,9.10,3/25,10.00
2004,15.10,2/10,10.40,1/15,12.48
2005,13.80,3/07,11.30,10/26,12.46
2006,17.95,5/15,11.70,2/15,13.57
2007,20.40,4/16,14.80,8/17,17.03
2008,25.15,5/22,10.40,11/18,16.71
2009,17.80,7/13,11.15,2/05,14.80
2010,18.90,12/06,16.50,7/19,17.52
2011,19.00,6/15,16.65,8/09,17.95
2012,22.15,9/14,17.80,1/18,19.27
2013,23.30,7/16,20.50,4/25,21.90
2014,25.20,6/24,22.25,4/28,23.60
2015,24.45,1/16,20.50,8/24,22.86
2016,24.50,12/20,21.75,1/18,23.39
2017,27.00,12/27,24.00,2/03,25.27
2018,29.35,12/10,26.35,2/09,27.95
