中信金,	2891
Year,最高價,日期,最低價,日期,收盤平均價
2002,33.00,6/14,23.80,9/27,28.01
2003,36.90,10/29,26.00,8/21,29.61
2004,42.00,2/16,31.50,7/26,37.12
2005,38.20,1/03,25.10,12/08,32.46
2006,29.30,5/09,21.35,8/29,25.43
2007,28.50,7/18,21.20,8/17,25.10
2008,32.70,4/16,7.90,10/30,22.17
2009,23.40,6/02,9.60,2/23,17.74
2010,21.80,12/31,15.15,5/25,18.69
2011,27.10,7/27,16.10,11/23,22.35
2012,20.85,2/04,15.45,11/19,17.80
2013,20.35,12/31,16.45,1/17,18.64
2014,22.15,9/01,17.95,5/02,20.14
2015,24.80,4/28,16.05,12/14,20.44
2016,19.70,8/19,14.50,1/27,17.05
2017,20.75,7/14,17.50,1/20,19.23
