昆盈,	2365
Year,最高價,日期,最低價,日期,收盤平均價
2000,69.00,6/23,22.80,10/19,43.31
2001,41.80,4/13,13.40,10/03,26.51
2002,55.00,3/22,26.90,7/03,40.48
2003,41.00,8/01,26.00,3/12,34.18
2004,40.00,2/19,19.50,12/06,30.40
2005,29.30,7/29,19.90,5/05,23.99
2006,37.60,12/22,24.10,8/28,28.92
2007,72.40,10/17,33.90,1/08,50.91
2008,52.20,1/02,15.00,11/20,34.19
2009,36.00,10/06,13.80,1/21,26.97
2010,35.30,4/23,22.15,11/08,29.24
2011,26.40,4/22,10.00,12/20,17.21
2012,14.15,3/05,8.01,11/05,10.58
2013,13.85,10/09,8.82,4/09,10.62
2014,16.50,2/27,9.69,10/17,12.82
2015,12.20,1/29,7.92,8/25,10.32
2016,10.20,8/05,8.39,11/14,9.19
2017,11.25,11/29,8.65,8/15,9.41
