希華,	2484
Year,最高價,日期,最低價,日期,收盤平均價
2001,37.90,12/13,18.70,10/16,26.34
2002,41.90,4/15,15.10,8/05,24.48
2003,29.60,7/04,12.60,3/11,20.82
2004,31.80,3/10,13.70,11/02,19.66
2005,23.85,12/29,13.40,8/29,16.98
2006,24.60,4/21,16.10,6/21,19.55
2007,33.80,6/12,17.70,12/21,26.26
2008,24.70,4/25,7.36,11/21,16.13
2009,16.60,12/17,8.50,1/21,12.12
2010,22.55,9/16,12.25,2/06,15.97
2011,21.15,3/02,8.15,12/20,13.79
2012,14.00,3/03,7.70,10/29,9.75
2013,16.70,9/26,8.72,1/28,12.07
2014,24.00,10/07,15.00,1/06,19.64
2015,25.20,3/20,12.60,8/25,19.85
2016,23.00,3/22,15.60,1/18,18.80
2017,22.80,11/29,18.35,1/03,20.09
2018,24.30,1/05,14.10,10/25,19.59
2019,22.35,9/10,17.40,1/04,20.06
