晶豪科,	3006
Year,最高價,日期,最低價,日期,收盤平均價
2002,445.00,3/27,91.00,12/30,206.83
2003,109.50,7/08,62.50,5/02,85.35
2004,165.00,4/13,64.50,11/30,100.58
2005,81.10,3/10,28.00,10/27,53.42
2006,44.35,1/06,24.60,9/15,32.53
2007,149.50,7/27,33.50,1/03,80.26
2008,68.30,5/07,14.15,11/21,40.86
2009,61.00,7/29,19.50,1/21,42.25
2010,79.30,4/16,36.35,2/06,53.70
2011,60.50,1/28,20.95,12/20,38.13
2012,34.50,2/15,18.50,10/30,24.94
2013,48.00,6/04,21.80,1/17,34.76
2014,67.90,6/09,34.90,2/05,49.03
2015,52.40,1/15,21.00,8/25,37.35
2016,37.40,10/05,23.80,1/14,29.61
2017,53.40,10/23,31.50,3/10,39.50
