合富-KY,	4745
Year,最高價,日期,最低價,日期,收盤平均價
2013,92.00,12/02,74.60,06/25,84.99
2014,144.50,06/16,83.00,01/20,117.82
2015,97.00,01/05,42.35,08/25,74.84
2016,76.90,07/07,44.10,11/09,65.56
2017,51.60,02/18,38.00,11/20,43.83
