邁達康,	9960
Year,最高價,日期,最低價,日期,收盤平均價
2004,38.90,12/09,31.40,12/30,33.41
2005,31.70,01/07,11.65,11/03,21.87
2006,36.00,12/21,13.80,03/08,20.65
2007,61.10,06/27,17.75,12/21,42.12
2008,26.60,04/08,9.53,12/25,19.51
2009,30.90,12/22,9.00,01/16,23.00
2010,37.80,01/13,19.40,10/21,30.67
2011,25.25,08/04,16.00,12/20,21.50
2012,22.85,03/14,15.45,11/01,19.57
2013,20.20,12/06,14.00,08/13,17.98
2014,23.00,12/29,12.25,10/17,17.98
2015,27.15,04/13,17.70,07/28,22.32
2016,54.30,11/30,18.00,03/01,32.56
2017,41.40,02/13,23.00,04/10,32.64
