加百裕,	3323
Year,最高價,日期,最低價,日期,收盤平均價
2007,104.00,07/11,72.00,12/20,86.38
2008,79.00,01/02,30.50,12/29,52.74
2009,56.70,10/06,31.50,01/21,45.46
2010,52.80,08/09,32.50,12/30,46.21
2011,37.90,03/11,13.05,11/23,30.38
2012,28.60,04/02,15.25,01/02,24.22
2013,20.20,07/16,13.75,11/21,18.08
2014,24.85,12/29,15.00,02/06,19.89
2015,25.60,03/17,15.55,08/24,22.39
2016,21.00,05/06,16.70,01/21,18.86
2017,54.00,10/05,17.50,01/05,39.33
