雃博,	4106
Year,最高價,日期,最低價,日期,收盤平均價
2004,16.70,11/19,15.10,11/15,15.97
2005,19.90,3/07,13.00,9/28,15.19
2006,15.85,4/24,10.40,9/07,13.00
2007,43.35,7/18,12.05,3/02,23.31
2008,41.50,5/22,17.80,10/28,26.88
2009,36.75,9/23,18.00,2/02,28.80
2010,50.20,10/21,26.50,2/06,36.51
2011,44.80,5/04,27.65,9/26,35.42
2012,37.20,2/16,29.20,6/04,32.60
2013,39.20,1/04,31.10,5/14,34.20
2014,66.20,12/23,31.60,2/05,45.26
2015,63.90,1/05,26.60,8/25,44.62
2016,46.95,3/17,31.00,11/14,37.44
2017,34.05,1/04,28.80,12/08,31.03
2018,31.15,4/11,23.05,10/29,27.07
2019,28.35,7/22,23.10,10/16,25.22
