信立,	4303
Year,最高價,日期,最低價,日期,收盤平均價
2000,10.95,02/23,4.21,12/30,6.48
2001,4.27,01/03,1.54,12/28,2.93
2002,5.70,12/17,1.51,01/23,3.21
2003,7.70,01/28,2.65,05/05,3.84
2004,5.20,02/26,2.56,12/06,3.32
2005,2.95,01/17,1.24,11/16,1.77
2006,2.73,12/27,1.17,04/06,1.48
2007,3.34,07/10,1.81,12/20,2.37
2008,2.65,07/15,1.25,10/27,2.02
2009,6.55,11/23,1.42,03/03,3.81
2010,7.74,04/16,4.92,12/01,6.49
2011,5.87,01/10,3.85,08/09,5.11
2012,11.70,04/09,4.60,01/02,8.43
2013,9.45,11/18,7.40,05/17,8.27
2014,16.95,11/24,8.55,01/06,13.36
2015,18.70,03/16,11.10,08/25,15.18
2016,19.65,12/30,12.15,01/27,14.91
2017,142.00,10/23,17.70,01/11,38.19
