華鎂鑫,	8087
Year,最高價,日期,最低價,日期,收盤平均價
2004,34.50,02/25,15.40,12/29,24.97
2005,17.10,03/07,8.71,12/30,13.61
2006,11.25,04/13,7.50,10/19,9.01
2007,14.40,07/11,7.60,12/18,11.28
2008,10.15,05/26,3.00,11/20,7.14
2009,12.40,12/31,3.45,01/08,8.08
2010,20.95,04/27,9.32,11/22,14.98
2011,13.95,01/03,6.62,11/24,10.83
2012,8.99,03/01,6.40,01/11,7.46
2013,9.40,05/23,6.94,01/10,7.85
2014,15.95,07/25,7.61,05/02,11.47
2015,11.85,05/04,6.67,08/24,10.16
2016,9.24,04/12,7.00,01/07,8.01
2017,16.30,10/12,7.33,01/17,11.53
