華電,	1603
Year,最高價,日期,最低價,日期,收盤平均價
2000,17.00,2/22,2.44,11/24,8.29
2001,7.50,2/16,2.09,7/25,3.62
2002,7.50,3/28,3.22,1/28,5.14
2003,7.20,1/27,3.58,4/30,4.93
2004,10.80,3/15,4.80,8/19,6.86
2005,6.90,1/04,3.56,8/30,4.50
2006,7.65,12/27,3.85,1/24,5.06
2007,11.20,7/19,5.31,12/21,7.61
2008,14.30,5/23,4.82,10/28,7.95
2009,14.45,12/31,4.74,3/03,7.89
2010,14.65,1/04,9.28,5/26,11.60
2011,13.95,1/25,7.13,12/20,10.24
2012,12.35,9/25,7.00,1/17,9.00
2013,14.35,10/29,10.65,1/17,12.39
2014,13.95,1/13,11.65,12/01,12.66
2015,13.00,5/15,8.64,8/25,11.65
2016,24.20,12/12,11.70,1/21,13.79
2017,32.00,12/04,21.05,1/11,26.15
2018,29.10,1/02,22.75,11/21,25.20
