捷泰,	6165
Year,最高價,日期,最低價,日期,收盤平均價
2003,23.00,12/05,18.00,9/10,19.75
2004,28.80,4/19,9.80,11/16,16.44
2005,15.50,10/04,9.42,5/10,11.88
2006,20.50,12/05,12.55,3/31,15.66
2007,27.80,7/30,18.40,2/08,22.28
2008,28.40,4/10,12.60,12/31,20.13
2009,14.45,12/31,2.87,2/20,8.22
2010,17.15,5/18,7.82,11/26,11.40
2011,9.20,2/11,3.06,11/28,6.11
2012,6.06,2/16,3.45,1/10,4.25
2013,9.79,10/04,4.00,1/24,6.26
2014,13.75,8/08,6.15,2/14,9.39
2015,14.55,8/26,6.03,8/06,10.73
2016,21.35,10/07,9.00,5/11,12.94
2017,67.90,6/12,13.00,1/24,39.99
