五鼎,	1733
Year,最高價,日期,最低價,日期,收盤平均價
2001,94.50,12/31,41.00,9/24,60.29
2002,126.50,1/23,45.30,10/01,79.66
2003,54.00,1/09,31.50,8/29,38.86
2004,47.00,1/02,21.20,12/06,32.11
2005,28.90,7/13,21.60,10/27,23.91
2006,47.20,11/07,24.80,1/02,31.66
2007,115.50,7/18,43.40,1/02,70.44
2008,79.00,4/18,38.80,10/28,56.43
2009,68.00,11/26,43.30,1/13,57.01
2010,79.10,10/05,53.60,2/06,65.90
2011,75.80,6/08,56.00,10/04,64.94
2012,86.90,5/08,59.70,1/02,75.16
2013,84.50,4/25,66.10,12/20,75.67
2014,70.70,2/17,44.70,11/25,59.85
2015,58.40,1/05,31.50,8/25,47.36
2016,54.70,6/08,40.50,11/09,45.15
2017,41.70,1/04,31.65,12/29,35.61
2018,35.35,3/30,26.50,10/29,29.36
