宏達電,	2498
Year,最高價,日期,最低價,日期,收盤平均價
2002,274.00,4/04,94.50,7/03,150.77
2003,190.00,1/16,98.00,5/22,134.80
2004,161.00,6/10,100.50,8/12,135.78
2005,646.00,12/29,141.00,1/05,320.50
2006,1220.00,5/04,593.00,1/02,825.32
2007,703.00,10/29,390.00,8/17,548.64
2008,888.00,5/19,256.00,11/21,576.90
2009,543.00,6/01,308.50,1/15,390.74
2010,921.00,12/23,277.50,2/08,549.61
2011,1300.00,4/29,403.00,12/09,887.12
2012,672.00,2/29,191.00,11/05,381.41
2013,307.50,1/02,122.00,9/09,208.42
2014,180.00,5/06,118.00,8/07,140.01
2015,161.00,2/04,40.35,8/24,96.52
2016,136.50,3/15,55.30,5/13,86.55
2017,83.80,2/15,59.70,8/15,72.13
2018,76.80,1/04,30.05,10/15,52.30
