安泰銀,	2849
Year,最高價,日期,最低價,日期,收盤平均價
2000,12.55,2/11,4.54,11/21,7.28
2001,6.85,1/29,4.19,7/19,5.57
2002,8.15,4/25,4.00,10/04,5.47
2003,9.70,1/23,5.90,5/02,7.62
2004,12.30,2/18,8.40,7/22,10.11
2005,13.10,8/10,10.00,4/12,11.64
2006,11.35,11/30,6.51,8/29,8.95
2007,10.40,1/03,7.06,12/18,8.35
2008,12.25,9/10,4.92,8/08,7.93
2009,11.00,5/11,7.32,4/20,9.06
2010,17.60,8/10,7.01,2/06,11.69
2011,18.20,2/09,10.20,9/26,14.03
2012,17.00,12/03,11.45,5/18,13.90
2013,19.15,2/06,13.70,8/29,15.88
2014,16.10,12/31,12.80,10/27,13.97
2015,20.70,12/17,13.05,7/15,15.37
2016,17.90,1/04,11.85,11/09,13.66
2017,14.50,1/03,12.30,4/19,13.19
