北基,	8927
Year,最高價,日期,最低價,日期,收盤平均價
2000,12.80,11/02,10.45,12/30,11.78
2001,14.80,03/30,7.00,10/23,10.60
2002,12.20,08/02,7.40,02/22,10.14
2003,17.90,10/13,10.30,01/07,14.09
2004,19.20,03/01,13.10,10/21,15.09
2005,15.10,01/05,10.85,12/29,13.07
2006,12.50,04/21,10.00,01/11,11.26
2007,18.65,11/30,10.40,01/08,13.10
2008,18.95,05/22,11.45,12/09,15.39
2009,16.10,11/26,11.20,03/18,14.10
2010,22.05,03/29,13.60,02/06,18.71
2011,18.05,04/26,12.10,11/24,15.84
2012,15.00,04/02,12.45,08/03,13.56
2013,14.20,01/17,12.05,12/19,13.31
2014,16.60,07/01,10.70,03/24,13.55
2015,13.30,01/12,8.88,07/28,11.10
2016,10.85,02/25,9.31,01/12,9.82
2017,12.40,08/24,7.92,04/10,10.18
