華固,	2548
Year,最高價,日期,最低價,日期,收盤平均價
2002,10.00,8/27,6.10,11/05,7.74
2003,15.70,12/30,4.83,5/22,8.15
2004,38.50,12/30,14.30,1/02,26.65
2005,41.20,3/02,30.10,4/20,35.59
2006,83.60,11/09,34.40,1/03,58.53
2007,92.30,7/26,50.50,8/17,65.22
2008,141.50,4/16,24.80,10/28,77.32
2009,94.60,5/26,32.00,2/24,67.70
2010,94.90,12/16,70.20,7/16,84.11
2011,99.80,1/13,54.20,12/20,79.12
2012,79.00,3/02,58.00,11/01,68.49
2013,110.00,7/25,70.50,1/09,85.02
2014,84.20,1/02,48.05,10/28,68.07
2015,73.10,5/29,48.00,8/24,61.22
2016,64.90,3/25,50.30,1/22,55.74
2017,73.00,7/04,60.00,1/19,66.88
