高僑,	6234
Year,最高價,日期,最低價,日期,收盤平均價
2003,85.50,12/12,28.00,03/25,51.77
2004,96.00,04/23,63.50,08/16,79.17
2005,144.00,07/28,76.50,01/10,110.97
2006,142.50,03/20,61.40,10/19,92.04
2007,71.50,01/08,27.00,12/20,51.24
2008,35.60,05/19,9.80,12/25,22.99
2009,35.05,12/31,9.30,01/21,20.35
2010,34.20,01/04,18.25,08/31,25.67
2011,32.55,03/07,10.60,12/14,26.00
2012,17.75,03/12,10.25,11/06,14.09
2013,21.85,09/23,11.80,01/21,16.52
2014,41.85,08/05,15.85,01/07,29.61
2015,35.25,04/09,15.00,08/25,27.05
2016,30.75,03/24,15.10,11/09,25.37
2017,21.10,06/19,15.80,01/03,18.74
