亞聚,	1308
Year,最高價,日期,最低價,日期,收盤平均價
2000,47.50,1/28,9.30,12/11,25.86
2001,20.70,2/20,7.90,10/31,11.93
2002,25.60,7/26,11.30,10/08,17.41
2003,26.60,1/16,12.70,5/02,19.85
2004,23.90,1/07,14.50,5/11,18.34
2005,19.20,1/17,12.30,10/20,14.90
2006,15.20,1/09,11.45,9/15,12.88
2007,29.20,10/12,13.20,3/14,19.02
2008,33.20,5/13,10.90,10/28,21.62
2009,27.45,12/02,13.85,2/27,20.82
2010,49.00,12/23,24.30,8/12,30.55
2011,63.40,8/02,28.00,12/20,45.22
2012,41.60,2/16,22.50,11/15,31.42
2013,28.95,1/08,21.60,4/22,24.39
2014,28.00,1/13,18.20,10/16,22.92
2015,25.00,1/08,14.25,8/25,19.33
2016,20.95,12/14,15.80,1/18,18.05
2017,20.15,2/06,17.85,5/10,18.87
2018,19.35,1/03,12.65,11/30,16.75
