敦吉,	2459
Year,最高價,日期,最低價,日期,收盤平均價
2001,64.50,12/13,31.20,9/19,46.52
2002,72.00,1/31,34.50,12/31,49.98
2003,62.00,8/19,35.60,1/02,47.71
2004,58.00,3/04,24.60,11/29,39.15
2005,51.00,12/27,24.50,1/20,38.23
2006,62.70,5/03,36.00,6/21,44.61
2007,44.80,7/10,21.80,12/18,35.35
2008,28.30,4/23,9.30,11/21,19.21
2009,24.70,12/31,10.45,2/03,16.73
2010,38.00,12/27,19.80,2/06,26.29
2011,40.00,4/27,24.30,11/24,30.97
2012,31.45,2/22,23.00,10/22,25.87
2013,34.20,11/29,24.30,1/21,27.92
2014,46.80,10/09,28.50,3/18,33.96
2015,45.45,1/27,27.15,8/26,36.80
2016,37.60,8/10,29.80,1/18,34.25
2017,45.80,11/24,35.05,1/19,40.54
2018,44.75,3/26,32.25,10/11,39.46
2019,44.35,12/26,35.30,1/04,38.67
