旭富,	4119
Year,最高價,日期,最低價,日期,收盤平均價
2004,47.00,1/09,19.00,11/15,28.41
2005,22.20,10/24,15.00,10/04,18.44
2006,20.50,12/22,15.80,9/18,17.57
2007,89.90,7/25,19.30,1/31,46.89
2008,92.50,4/30,41.15,9/18,63.44
2009,92.00,7/20,53.00,1/21,70.87
2010,77.70,10/05,60.80,6/09,67.20
2011,77.00,5/24,46.80,12/20,60.67
2012,77.20,12/12,48.40,1/03,58.35
2013,81.60,8/02,58.20,11/26,69.85
2014,77.50,6/23,57.80,10/27,65.50
2015,116.50,11/27,60.30,1/16,75.14
2016,101.00,7/14,70.10,1/14,82.46
2017,80.30,3/08,56.00,8/14,67.37
2018,90.60,9/25,55.40,2/09,68.10
2019,118.00,10/30,71.00,1/04,96.21
