單井,	3490
Year,最高價,日期,最低價,日期,收盤平均價
2007,49.50,10/17,36.50,11/13,42.32
2008,64.60,05/21,19.30,11/18,41.42
2009,36.00,12/15,20.70,01/21,27.96
2010,55.00,01/22,32.30,02/09,44.39
2011,47.50,01/03,15.05,11/24,38.21
2012,25.70,02/24,15.60,11/08,21.08
2013,33.95,05/22,16.30,01/02,25.38
2014,178.00,10/02,23.60,02/05,96.11
2015,160.00,03/25,61.70,08/25,108.56
2016,79.80,03/09,28.00,11/09,50.31
2017,45.05,02/06,25.40,08/15,35.99
